Timestamp arrow_downward	Unit	Priority	Message (showing first 5000 entries)
02-18 08:42:51	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:50	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:49	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:49	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:49	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:49	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:49	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:48	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:45	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:44	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:43	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:42	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:42	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:41	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:41	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:41	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:41	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:41	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:39	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:39	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:38	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:37	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:37	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:37	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:37	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:37	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:36	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:35	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:35	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:35	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:35	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:35	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:35	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:34	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:34	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:34	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:34	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:33	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:33	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:32	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53332->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:32	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:30	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:28	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:27	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:25	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:25	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53978->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:23	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:23	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53978->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:22	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:49610->163.177.58.13:12103: write: broken pipe"	
02-18 08:42:22	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:53978->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:15	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:15	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:15	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:15	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:06	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:06	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:06	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:06	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:02	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:02	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:02	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:02	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:42:00	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:00	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:42:00	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:42:00	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:56	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:56	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:56	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:56	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:39	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:39	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:39	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:39	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:31	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:48122->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:27	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:27	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:27	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:27	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:25	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:25	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:25	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:25	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:24	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:24	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:24	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:24	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:14	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:48122->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:13	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:13	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:13	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:13	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:09	dae	Informational	level=warning msg="handlePkt: write tcp 192.168.1.15:51164->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:07	dae	Informational	level=warning msg="handlePkt: write tcp 192.168.1.15:51164->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:06	dae	Informational	level=warning msg="handlePkt: write tcp 192.168.1.15:51164->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:06	dae	Informational	level=warning msg="handlePkt: write tcp 192.168.1.15:51164->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:06	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:48122->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:05	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:05	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:05	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:05	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:02	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:48122->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:01	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:01	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:41:01	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:41:01	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
02-18 08:41:00	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:48122->163.177.58.13:12101: write: broken pipe"	
02-18 08:40:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:54350->163.177.58.13:12101: write: broken pipe"	
02-18 08:40:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:34452->163.177.58.13:12101: write: broken pipe"	
02-18 08:40:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:35632->163.177.58.13:11142: write: broken pipe"	
02-18 08:40:59	dae	Informational	level=warning msg="handlePkt(dns): write tcp 192.168.1.15:50188->163.177.58.13:11141: write: broken pipe"	
